Book,Chapter,Verse,Asker,Asked,Link,Content
MAL,3,2,,,https://www.blueletterbible.org/esv/MAL/3/2,"“But who can endure the day of his coming? And who will stand when he appears? For he is like a refiner’s fire, and like launderers’ soap;"
MAL,3,7,,,https://www.blueletterbible.org/esv/MAL/3/7,"From the days of your fathers you have turned away from my ordinances and have not kept them. Return to me, and I will return to you,” says Yahweh of Armies. “But you say, ‘How shall we return?’"
MAL,3,8,,,https://www.blueletterbible.org/esv/MAL/3/8,"Will a man rob God? Yet you rob me! But you say, ‘How have we robbed you?’ In tithes and offerings."
MAL,3,13,,,https://www.blueletterbible.org/esv/MAL/3/13,"“Your words have been harsh against me,” says Yahweh. “Yet you say, ‘What have we spoken against you?’"
MAL,3,14,,,https://www.blueletterbible.org/esv/MAL/3/14,"You have said, ‘It is vain to serve God,’ and ‘What profit is it that we have followed his instructions and that we have walked mournfully before Yahweh of Armies?"
MAT,2,2,,,https://www.blueletterbible.org/esv/MAT/2/2,"“Where is he who is born King of the Jews? For we saw his star in the east, and have come to worship him.”"
MAT,3,7,,,https://www.blueletterbible.org/esv/MAT/3/7,"But when he saw many of the Pharisees and Sadducees coming for his baptism, he said to them, “You offspring of vipers, who warned you to flee from the wrath to come?"
MAT,3,14,,,https://www.blueletterbible.org/esv/MAT/3/14,"But John would have hindered him, saying, “I need to be baptized by you, and you come to me?”"
MAT,5,13,,,https://www.blueletterbible.org/esv/MAT/5/13,"“You are the salt of the earth, but if the salt has lost its flavor, with what will it be salted? It is then good for nothing, but to be cast out and trodden under the feet of men."
MAT,5,46,,,https://www.blueletterbible.org/esv/MAT/5/46,"For if you love those who love you, what reward do you have? Don’t even the tax collectors do the same?"
MAT,5,47,,,https://www.blueletterbible.org/esv/MAT/5/47,"If you only greet your friends, what more do you do than others? Don’t even the tax collectors do the same?"
MAT,6,25,,,https://www.blueletterbible.org/esv/MAT/6/25,"Therefore I tell you, don’t be anxious for your life: what you will eat, or what you will drink; nor yet for your body, what you will wear. Isn’t life more than food, and the body more than clothing?"
MAT,6,26,,,https://www.blueletterbible.org/esv/MAT/6/26,"See the birds of the sky, that they don’t sow, neither do they reap, nor gather into barns. Your heavenly Father feeds them. Aren’t you of much more value than they?"
MAT,6,27,,,https://www.blueletterbible.org/esv/MAT/6/27,"“Which of you by being anxious, can add one moment to his lifespan?"
MAT,6,28,,,https://www.blueletterbible.org/esv/MAT/6/28,"Why are you anxious about clothing? Consider the lilies of the field, how they grow. They don’t toil, neither do they spin,"
MAT,6,30,,,https://www.blueletterbible.org/esv/MAT/6/30,"But if God so clothes the grass of the field, which today exists and tomorrow is thrown into the oven, won’t he much more clothe you, you of little faith?"
MAT,6,31,,,https://www.blueletterbible.org/esv/MAT/6/31,"“Therefore don’t be anxious, saying, ‘What will we eat?’, ‘What will we drink?’ or, ‘With what will we be clothed?’"
MAT,7,3,,,https://www.blueletterbible.org/esv/MAT/7/3,"Why do you see the speck that is in your brother’s eye, but don’t consider the beam that is in your own eye?"
MAT,7,4,,,https://www.blueletterbible.org/esv/MAT/7/4,"Or how will you tell your brother, ‘Let me remove the speck from your eye,’ and behold, the beam is in your own eye?"
MAT,7,9,,,https://www.blueletterbible.org/esv/MAT/7/9,"Or who is there among you who, if his son asks him for bread, will give him a stone?"
MAT,7,10,,,https://www.blueletterbible.org/esv/MAT/7/10,"Or if he asks for a fish, who will give him a serpent?"
MAT,7,16,,,https://www.blueletterbible.org/esv/MAT/7/16,By their fruits you will know them. Do you gather grapes from thorns or figs from thistles?
MAT,7,22,,,https://www.blueletterbible.org/esv/MAT/7/22,"Many will tell me in that day, ‘Lord, Lord, didn’t we prophesy in your name, in your name cast out demons, and in your name do many mighty works?’"
MAT,8,26,,,https://www.blueletterbible.org/esv/MAT/8/26,"He said to them, “Why are you fearful, O you of little faith?”  Then he got up, rebuked the wind and the sea, and there was a great calm."
MAT,8,27,,,https://www.blueletterbible.org/esv/MAT/8/27,"The men marveled, saying, “What kind of man is this, that even the wind and the sea obey him?”"
MAT,8,29,,,https://www.blueletterbible.org/esv/MAT/8/29,"Behold, they cried out, saying, “What do we have to do with you, Jesus, Son of God? Have you come here to torment us before the time?”"
MAT,9,4,,,https://www.blueletterbible.org/esv/MAT/9/4,"Jesus, knowing their thoughts, said, “Why do you think evil in your hearts?"
MAT,9,5,,,https://www.blueletterbible.org/esv/MAT/9/5,"For which is easier, to say, ‘Your sins are forgiven;’ or to say, ‘Get up, and walk?’"
MAT,9,11,,,https://www.blueletterbible.org/esv/MAT/9/11,"When the Pharisees saw it, they said to his disciples, “Why does your teacher eat with tax collectors and sinners?”"
MAT,9,14,,,https://www.blueletterbible.org/esv/MAT/9/14,"Then John’s disciples came to him, saying, “Why do we and the Pharisees fast often, but your disciples don’t fast?”"
MAT,9,15,,,https://www.blueletterbible.org/esv/MAT/9/15,"Jesus said to them, “Can the friends of the bridegroom mourn as long as the bridegroom is with them? But the days will come when the bridegroom will be taken away from them, and then they will fast."
MAT,9,28,,,https://www.blueletterbible.org/esv/MAT/9/28,"When he had come into the house, the blind men came to him. Jesus said to them, “Do you believe that I am able to do this?” They told him, “Yes, Lord.”"
MAT,10,29,,,https://www.blueletterbible.org/esv/MAT/10/29,“Aren’t two sparrows sold for an assarion coin? Not one of them falls to the ground apart from your Father’s will.
MAT,11,3,,,https://www.blueletterbible.org/esv/MAT/11/3,"and said to him, “Are you he who comes, or should we look for another?”"
MAT,11,7,,,https://www.blueletterbible.org/esv/MAT/11/7,"As these went their way, Jesus began to say to the multitudes concerning John, “What did you go out into the wilderness to see? A reed shaken by the wind?"
MAT,11,8,,,https://www.blueletterbible.org/esv/MAT/11/8,"But what did you go out to see? A man in soft clothing? Behold, those who wear soft clothing are in kings’ houses."
MAT,11,9,,,https://www.blueletterbible.org/esv/MAT/11/9,"But why did you go out? To see a prophet? Yes, I tell you, and much more than a prophet."
MAT,11,16,,,https://www.blueletterbible.org/esv/MAT/11/16,"“But to what shall I compare this generation? It is like children sitting in the marketplaces, who call to their companions"
MAT,12,4,,,https://www.blueletterbible.org/esv/MAT/12/4,"how he entered into God’s house and ate the show bread, which was not lawful for him to eat, nor for those who were with him, but only for the priests?"
MAT,12,5,,,https://www.blueletterbible.org/esv/MAT/12/5,Or have you not read in the law that on the Sabbath day the priests in the temple profane the Sabbath and are guiltless?
MAT,12,10,,,https://www.blueletterbible.org/esv/MAT/12/10,"And behold, there was a man with a withered hand. They asked him, “Is it lawful to heal on the Sabbath day?” so that they might accuse him."
MAT,12,11,,,https://www.blueletterbible.org/esv/MAT/12/11,"He said to them, “What man is there among you who has one sheep, and if this one falls into a pit on the Sabbath day, won’t he grab on to it and lift it out?"
MAT,12,23,,,https://www.blueletterbible.org/esv/MAT/12/23,"All the multitudes were amazed, and said, “Can this be the son of David?”"
MAT,12,26,,,https://www.blueletterbible.org/esv/MAT/12/26,"If Satan casts out Satan, he is divided against himself. How then will his kingdom stand?"
MAT,12,27,,,https://www.blueletterbible.org/esv/MAT/12/27,"If I by Beelzebul cast out demons, by whom do your children cast them out? Therefore they will be your judges."
MAT,12,29,,,https://www.blueletterbible.org/esv/MAT/12/29,"Or how can one enter into the house of the strong man and plunder his goods, unless he first bind the strong man? Then he will plunder his house."
MAT,12,34,,,https://www.blueletterbible.org/esv/MAT/12/34,"You offspring of vipers, how can you, being evil, speak good things? For out of the abundance of the heart, the mouth speaks."
MAT,12,48,,,https://www.blueletterbible.org/esv/MAT/12/48,"But he answered him who spoke to him, “Who is my mother? Who are my brothers?”"
MAT,13,10,,,https://www.blueletterbible.org/esv/MAT/13/10,"The disciples came, and said to him, “Why do you speak to them in parables?”"
MAT,13,27,,,https://www.blueletterbible.org/esv/MAT/13/27,"The servants of the householder came and said to him, ‘Sir, didn’t you sow good seed in your field? Where did these darnel weeds come from?’"
MAT,13,28,,,https://www.blueletterbible.org/esv/MAT/13/28,"“He said to them, ‘An enemy has done this.’ “The servants asked him, ‘Do you want us to go and gather them up?’"
MAT,13,51,,,https://www.blueletterbible.org/esv/MAT/13/51,"Jesus said to them, “Have you understood all these things?”  They answered him, “Yes, Lord.”"
MAT,13,54,,,https://www.blueletterbible.org/esv/MAT/13/54,"Coming into his own country, he taught them in their synagogue, so that they were astonished and said, “Where did this man get this wisdom and these mighty works?"
MAT,13,55,,,https://www.blueletterbible.org/esv/MAT/13/55,"Isn’t this the carpenter’s son? Isn’t his mother called Mary, and his brothers James, Joses, Simon, and Judas?"
MAT,13,56,,,https://www.blueletterbible.org/esv/MAT/13/56,Aren’t all of his sisters with us? Where then did this man get all of these things?”
MAT,14,31,,,https://www.blueletterbible.org/esv/MAT/14/31,"Immediately Jesus stretched out his hand, took hold of him, and said to him, “You of little faith, why did you doubt?”"
MAT,15,2,,,https://www.blueletterbible.org/esv/MAT/15/2,“Why do your disciples disobey the tradition of the elders? For they don’t wash their hands when they eat bread.”
MAT,15,3,,,https://www.blueletterbible.org/esv/MAT/15/3,"He answered them, “Why do you also disobey the commandment of God because of your tradition?"
MAT,15,12,,,https://www.blueletterbible.org/esv/MAT/15/12,"Then the disciples came and said to him, “Do you know that the Pharisees were offended when they heard this saying?”"
MAT,15,16,,,https://www.blueletterbible.org/esv/MAT/15/16,"So Jesus said, “Do you also still not understand?"
MAT,15,17,,,https://www.blueletterbible.org/esv/MAT/15/17,Don’t you understand that whatever goes into the mouth passes into the belly and then out of the body?
MAT,15,33,,,https://www.blueletterbible.org/esv/MAT/15/33,"The disciples said to him, “Where could we get so many loaves in a deserted place as to satisfy so great a multitude?”"
MAT,15,34,,,https://www.blueletterbible.org/esv/MAT/15/34,"Jesus said to them, “How many loaves do you have?” They said, “Seven, and a few small fish.”"
MAT,16,8,,,https://www.blueletterbible.org/esv/MAT/16/8,"Jesus, perceiving it, said, “Why do you reason among yourselves, you of little faith, because you have brought no bread?"
MAT,16,10,,,https://www.blueletterbible.org/esv/MAT/16/10,"or the seven loaves for the four thousand, and how many baskets you took up?"
MAT,16,11,,,https://www.blueletterbible.org/esv/MAT/16/11,How is it that you don’t perceive that I didn’t speak to you concerning bread? But beware of the yeast of the Pharisees and Sadducees.”
MAT,16,13,,,https://www.blueletterbible.org/esv/MAT/16/13,"Now when Jesus came into the parts of Caesarea Philippi, he asked his disciples, saying, “Who do men say that I, the Son of Man, am?”"
MAT,16,15,,,https://www.blueletterbible.org/esv/MAT/16/15,"He said to them, “But who do you say that I am?”"
MAT,16,26,,,https://www.blueletterbible.org/esv/MAT/16/26,For what will it profit a man if he gains the whole world and forfeits his life? Or what will a man give in exchange for his life?
MAT,17,10,,,https://www.blueletterbible.org/esv/MAT/17/10,"His disciples asked him, saying, “Then why do the scribes say that Elijah must come first?”"
MAT,17,17,,,https://www.blueletterbible.org/esv/MAT/17/17,"Jesus answered, “Faithless and perverse generation! How long will I be with you? How long will I bear with you? Bring him here to me.”"
MAT,17,19,,,https://www.blueletterbible.org/esv/MAT/17/19,"Then the disciples came to Jesus privately, and said, “Why weren’t we able to cast it out?”"
MAT,17,24,,,https://www.blueletterbible.org/esv/MAT/17/24,"When they had come to Capernaum, those who collected the didrachma coins came to Peter, and said, “Doesn’t your teacher pay the didrachma?”"
MAT,17,25,,,https://www.blueletterbible.org/esv/MAT/17/25,"He said, “Yes.” When he came into the house, Jesus anticipated him, saying, “What do you think, Simon? From whom do the kings of the earth receive toll or tribute? From their children, or from strangers?”"
MAT,18,1,,,https://www.blueletterbible.org/esv/MAT/18/1,"In that hour the disciples came to Jesus, saying, “Who then is greatest in the Kingdom of Heaven?”"
MAT,18,12,,,https://www.blueletterbible.org/esv/MAT/18/12,"“What do you think? If a man has one hundred sheep, and one of them goes astray, doesn’t he leave the ninety-nine, go to the mountains, and seek that which has gone astray?"
MAT,18,21,,,https://www.blueletterbible.org/esv/MAT/18/21,"Then Peter came and said to him, “Lord, how often shall my brother sin against me, and I forgive him? Until seven times?”"
MAT,18,33,,,https://www.blueletterbible.org/esv/MAT/18/33,"Shouldn’t you also have had mercy on your fellow servant, even as I had mercy on you?’"
MAT,19,3,,,https://www.blueletterbible.org/esv/MAT/19/3,"Pharisees came to him, testing him and saying, “Is it lawful for a man to divorce his wife for any reason?”"
MAT,19,5,,,https://www.blueletterbible.org/esv/MAT/19/5,"and said, ‘For this cause a man shall leave his father and mother, and shall be joined to his wife; and the two shall become one flesh?’"
MAT,19,7,,,https://www.blueletterbible.org/esv/MAT/19/7,"They asked him, “Why then did Moses command us to give her a certificate of divorce and divorce her?”"
MAT,19,16,,,https://www.blueletterbible.org/esv/MAT/19/16,"Behold, one came to him and said, “Good teacher, what good thing shall I do, that I may have eternal life?”"
MAT,19,17,,,https://www.blueletterbible.org/esv/MAT/19/17,"He said to him, “Why do you call me good? No one is good but one, that is, God. But if you want to enter into life, keep the commandments.”"
MAT,19,18,,,https://www.blueletterbible.org/esv/MAT/19/18,"He said to him, “Which ones?” Jesus said, “ ‘You shall not murder.’ ‘You shall not commit adultery.’ ‘You shall not steal.’ ‘You shall not offer false testimony.’"
MAT,19,20,,,https://www.blueletterbible.org/esv/MAT/19/20,"The young man said to him, “All these things I have observed from my youth. What do I still lack?”"
MAT,19,25,,,https://www.blueletterbible.org/esv/MAT/19/25,"When the disciples heard it, they were exceedingly astonished, saying, “Who then can be saved?”"
MAT,19,27,,,https://www.blueletterbible.org/esv/MAT/19/27,"Then Peter answered, “Behold, we have left everything and followed you. What then will we have?”"
MAT,20,6,,,https://www.blueletterbible.org/esv/MAT/20/6,"About the eleventh hour he went out and found others standing idle. He said to them, ‘Why do you stand here all day idle?’"
MAT,20,13,,,https://www.blueletterbible.org/esv/MAT/20/13,"“But he answered one of them, ‘Friend, I am doing you no wrong. Didn’t you agree with me for a denarius?"
MAT,20,15,,,https://www.blueletterbible.org/esv/MAT/20/15,"Isn’t it lawful for me to do what I want to with what I own? Or is your eye evil, because I am good?’"
MAT,20,21,,,https://www.blueletterbible.org/esv/MAT/20/21,"He said to her, “What do you want?” She said to him, “Command that these, my two sons, may sit, one on your right hand and one on your left hand, in your Kingdom.”"
MAT,20,22,,,https://www.blueletterbible.org/esv/MAT/20/22,"But Jesus answered, “You don’t know what you are asking. Are you able to drink the cup that I am about to drink, and be baptized with the baptism that I am baptized with?” They said to him, “We are able.”"
MAT,20,32,,,https://www.blueletterbible.org/esv/MAT/20/32,"Jesus stood still and called them, and asked, “What do you want me to do for you?”"
MAT,21,10,,,https://www.blueletterbible.org/esv/MAT/21/10,"When he had come into Jerusalem, all the city was stirred up, saying, “Who is this?”"
MAT,21,16,,,https://www.blueletterbible.org/esv/MAT/21/16,"and said to him, “Do you hear what these are saying?” Jesus said to them, “Yes. Did you never read, ‘Out of the mouth of children and nursing babies, you have perfected praise?’ ”"
MAT,21,20,,,https://www.blueletterbible.org/esv/MAT/21/20,"When the disciples saw it, they marveled, saying, “How did the fig tree immediately wither away?”"
MAT,21,23,,,https://www.blueletterbible.org/esv/MAT/21/23,"When he had come into the temple, the chief priests and the elders of the people came to him as he was teaching, and said, “By what authority do you do these things? Who gave you this authority?”"
MAT,21,25,,,https://www.blueletterbible.org/esv/MAT/21/25,"The baptism of John, where was it from? From heaven or from men?”  They reasoned with themselves, saying, “If we say, ‘From heaven,’ he will ask us, ‘Why then did you not believe him?’"
MAT,21,28,,,https://www.blueletterbible.org/esv/MAT/21/28,"But what do you think? A man had two sons, and he came to the first, and said, ‘Son, go work today in my vineyard.’"
MAT,21,31,,,https://www.blueletterbible.org/esv/MAT/21/31,"Which of the two did the will of his father?” They said to him, “The first.” Jesus said to them, “Most certainly I tell you that the tax collectors and the prostitutes are entering into God’s Kingdom before you."
MAT,21,40,,,https://www.blueletterbible.org/esv/MAT/21/40,"When therefore the lord of the vineyard comes, what will he do to those farmers?”"
MAT,21,42,,,https://www.blueletterbible.org/esv/MAT/21/42,"Jesus said to them, “Did you never read in the Scriptures,  ‘The stone which the builders rejected was made the head of the corner. This was from the Lord. It is marvelous in our eyes’?"
MAT,22,12,,,https://www.blueletterbible.org/esv/MAT/22/12,"and he said to him, ‘Friend, how did you come in here not wearing wedding clothing?’ He was speechless."
MAT,22,17,,,https://www.blueletterbible.org/esv/MAT/22/17,"Tell us therefore, what do you think? Is it lawful to pay taxes to Caesar, or not?”"
MAT,22,18,,,https://www.blueletterbible.org/esv/MAT/22/18,"But Jesus perceived their wickedness, and said, “Why do you test me, you hypocrites?"
MAT,22,20,,,https://www.blueletterbible.org/esv/MAT/22/20,"He asked them, “Whose is this image and inscription?”"
MAT,22,28,,,https://www.blueletterbible.org/esv/MAT/22/28,"In the resurrection therefore, whose wife will she be of the seven? For they all had her.”"
MAT,22,32,,,https://www.blueletterbible.org/esv/MAT/22/32,"‘I am the God of Abraham, and the God of Isaac, and the God of Jacob?’ God is not the God of the dead, but of the living.”"
MAT,22,36,,,https://www.blueletterbible.org/esv/MAT/22/36,"“Teacher, which is the greatest commandment in the law?”"
MAT,22,42,,,https://www.blueletterbible.org/esv/MAT/22/42,"saying, “What do you think of the Christ? Whose son is he?”  They said to him, “Of David.”"
MAT,22,44,,,https://www.blueletterbible.org/esv/MAT/22/44,"‘The Lord said to my Lord, sit on my right hand, until I make your enemies a footstool for your feet’?"
MAT,22,45,,,https://www.blueletterbible.org/esv/MAT/22/45,"“If then David calls him Lord, how is he his son?”"
MAT,23,17,,,https://www.blueletterbible.org/esv/MAT/23/17,"You blind fools! For which is greater, the gold or the temple that sanctifies the gold?"
MAT,23,18,,,https://www.blueletterbible.org/esv/MAT/23/18,"And, ‘Whoever swears by the altar, it is nothing; but whoever swears by the gift that is on it, he is obligated?’"
MAT,23,19,,,https://www.blueletterbible.org/esv/MAT/23/19,"You blind fools! For which is greater, the gift, or the altar that sanctifies the gift?"
MAT,23,33,,,https://www.blueletterbible.org/esv/MAT/23/33,"You serpents, you offspring of vipers, how will you escape the judgment of Gehenna?"
MAT,24,2,,,https://www.blueletterbible.org/esv/MAT/24/2,"But he answered them, “You see all of these things, don’t you? Most certainly I tell you, there will not be left here one stone on another, that will not be thrown down.”"
MAT,24,3,,,https://www.blueletterbible.org/esv/MAT/24/3,"As he sat on the Mount of Olives, the disciples came to him privately, saying, “Tell us, when will these things be? What is the sign of your coming, and of the end of the age?”"
MAT,24,45,,,https://www.blueletterbible.org/esv/MAT/24/45,"“Who then is the faithful and wise servant, whom his lord has set over his household, to give them their food in due season?"
MAT,25,9,,,https://www.blueletterbible.org/esv/MAT/25/9,"But the wise answered, saying, ‘What if there isn’t enough for us and you? You go rather to those who sell, and buy for yourselves.’"
MAT,25,37,,,https://www.blueletterbible.org/esv/MAT/25/37,"“Then the righteous will answer him, saying, ‘Lord, when did we see you hungry and feed you, or thirsty and give you a drink?"
MAT,25,38,,,https://www.blueletterbible.org/esv/MAT/25/38,"When did we see you as a stranger and take you in, or naked and clothe you?"
MAT,25,39,,,https://www.blueletterbible.org/esv/MAT/25/39,When did we see you sick or in prison and come to you?’
MAT,25,44,,,https://www.blueletterbible.org/esv/MAT/25/44,"“Then they will also answer, saying, ‘Lord, when did we see you hungry, or thirsty, or a stranger, or naked, or sick, or in prison, and didn’t help you?’"
MAT,26,8,,,https://www.blueletterbible.org/esv/MAT/26/8,"But when his disciples saw this, they were indignant, saying, “Why this waste?"
MAT,26,10,,,https://www.blueletterbible.org/esv/MAT/26/10,"However, knowing this, Jesus said to them, “Why do you trouble the woman? She has done a good work for me."
MAT,26,15,,,https://www.blueletterbible.org/esv/MAT/26/15,"and said, “What are you willing to give me if I deliver him to you?” So they weighed out for him thirty pieces of silver."
MAT,26,17,,,https://www.blueletterbible.org/esv/MAT/26/17,"Now on the first day of unleavened bread, the disciples came to Jesus, saying to him, “Where do you want us to prepare for you to eat the Passover?”"
MAT,26,22,,,https://www.blueletterbible.org/esv/MAT/26/22,"They were exceedingly sorrowful, and each began to ask him, “It isn’t me, is it, Lord?”"
MAT,26,25,,,https://www.blueletterbible.org/esv/MAT/26/25,"Judas, who betrayed him, answered, “It isn’t me, is it, Rabbi?” He said to him, “You said it.”"
MAT,26,40,,,https://www.blueletterbible.org/esv/MAT/26/40,"He came to the disciples and found them sleeping, and said to Peter, “What, couldn’t you watch with me for one hour?"
MAT,26,45,,,https://www.blueletterbible.org/esv/MAT/26/45,"Then he came to his disciples and said to them, “Are you still sleeping and resting? Behold, the hour is at hand, and the Son of Man is betrayed into the hands of sinners."
MAT,26,50,,,https://www.blueletterbible.org/esv/MAT/26/50,"Jesus said to him, “Friend, why are you here?” Then they came and laid hands on Jesus, and took him."
MAT,26,53,,,https://www.blueletterbible.org/esv/MAT/26/53,"Or do you think that I couldn’t ask my Father, and he would even now send me more than twelve legions of angels?"
MAT,26,54,,,https://www.blueletterbible.org/esv/MAT/26/54,How then would the Scriptures be fulfilled that it must be so?”
MAT,26,55,,,https://www.blueletterbible.org/esv/MAT/26/55,"In that hour Jesus said to the multitudes, “Have you come out as against a robber with swords and clubs to seize me? I sat daily in the temple teaching, and you didn’t arrest me."
MAT,26,62,,,https://www.blueletterbible.org/esv/MAT/26/62,"The high priest stood up and said to him, “Have you no answer? What is this that these testify against you?”"
MAT,26,65,,,https://www.blueletterbible.org/esv/MAT/26/65,"Then the high priest tore his clothing, saying, “He has spoken blasphemy! Why do we need any more witnesses? Behold, now you have heard his blasphemy."
MAT,26,66,,,https://www.blueletterbible.org/esv/MAT/26/66,"What do you think?” They answered, “He is worthy of death!”"
MAT,26,68,,,https://www.blueletterbible.org/esv/MAT/26/68,"saying, “Prophesy to us, you Christ! Who hit you?”"
MAT,27,4,,,https://www.blueletterbible.org/esv/MAT/27/4,"saying, “I have sinned in that I betrayed innocent blood.” But they said, “What is that to us? You see to it.”"
MAT,27,11,,,https://www.blueletterbible.org/esv/MAT/27/11,"Now Jesus stood before the governor; and the governor asked him, saying, “Are you the King of the Jews?” Jesus said to him, “So you say.”"
MAT,27,13,,,https://www.blueletterbible.org/esv/MAT/27/13,"Then Pilate said to him, “Don’t you hear how many things they testify against you?”"
MAT,27,17,,,https://www.blueletterbible.org/esv/MAT/27/17,"When therefore they were gathered together, Pilate said to them, “Whom do you want me to release to you? Barabbas, or Jesus who is called Christ?”"
MAT,27,21,,,https://www.blueletterbible.org/esv/MAT/27/21,"But the governor answered them, “Which of the two do you want me to release to you?” They said, “Barabbas!”"
MAT,27,22,,,https://www.blueletterbible.org/esv/MAT/27/22,"Pilate said to them, “What then shall I do to Jesus who is called Christ?” They all said to him, “Let him be crucified!”"
MAT,27,23,,,https://www.blueletterbible.org/esv/MAT/27/23,"But the governor said, “Why? What evil has he done?” But they cried out exceedingly, saying, “Let him be crucified!”"
MAT,27,46,,,https://www.blueletterbible.org/esv/MAT/27/46,"About the ninth hour Jesus cried with a loud voice, saying, “Eli, Eli, lima sabachthani?”  That is, “My God, my God, why have you forsaken me?”"
MRK,1,24,,,https://www.blueletterbible.org/esv/MRK/1/24,"saying, “Ha! What do we have to do with you, Jesus, you Nazarene? Have you come to destroy us? I know you who you are: the Holy One of God!”"
MRK,1,27,,,https://www.blueletterbible.org/esv/MRK/1/27,"They were all amazed, so that they questioned among themselves, saying, “What is this? A new teaching? For with authority he commands even the unclean spirits, and they obey him!”"
MRK,2,7,,,https://www.blueletterbible.org/esv/MRK/2/7,“Why does this man speak blasphemies like that? Who can forgive sins but God alone?”
MRK,2,8,,,https://www.blueletterbible.org/esv/MRK/2/8,"Immediately Jesus, perceiving in his spirit that they so reasoned within themselves, said to them, “Why do you reason these things in your hearts?"
MRK,2,9,,,https://www.blueletterbible.org/esv/MRK/2/9,"Which is easier, to tell the paralytic, ‘Your sins are forgiven;’ or to say, ‘Arise, and take up your bed, and walk?’"
MRK,2,16,,,https://www.blueletterbible.org/esv/MRK/2/16,"The scribes and the Pharisees, when they saw that he was eating with the sinners and tax collectors, said to his disciples, “Why is it that he eats and drinks with tax collectors and sinners?”"
MRK,2,18,,,https://www.blueletterbible.org/esv/MRK/2/18,"John’s disciples and the Pharisees were fasting, and they came and asked him, “Why do John’s disciples and the disciples of the Pharisees fast, but your disciples don’t fast?”"
MRK,2,19,,,https://www.blueletterbible.org/esv/MRK/2/19,"Jesus said to them, “Can the groomsmen fast while the bridegroom is with them? As long as they have the bridegroom with them, they can’t fast."
MRK,2,24,,,https://www.blueletterbible.org/esv/MRK/2/24,"The Pharisees said to him, “Behold, why do they do that which is not lawful on the Sabbath day?”"
MRK,2,25,,,https://www.blueletterbible.org/esv/MRK/2/25,"He said to them, “Did you never read what David did when he had need and was hungry—he, and those who were with him?"
MRK,2,26,,,https://www.blueletterbible.org/esv/MRK/2/26,"How he entered into God’s house at the time of Abiathar the high priest, and ate the show bread, which is not lawful to eat except for the priests, and gave also to those who were with him?”"
MRK,3,4,,,https://www.blueletterbible.org/esv/MRK/3/4,"He said to them, “Is it lawful on the Sabbath day to do good or to do harm? To save a life or to kill?” But they were silent."
MRK,3,23,,,https://www.blueletterbible.org/esv/MRK/3/23,"He summoned them and said to them in parables, “How can Satan cast out Satan?"
MRK,3,33,,,https://www.blueletterbible.org/esv/MRK/3/33,"He answered them, “Who are my mother and my brothers?”"
MRK,4,13,,,https://www.blueletterbible.org/esv/MRK/4/13,"He said to them, “Don’t you understand this parable? How will you understand all of the parables?"
MRK,4,21,,,https://www.blueletterbible.org/esv/MRK/4/21,"He said to them, “Is a lamp brought to be put under a basket  or under a bed? Isn’t it put on a stand?"
MRK,4,30,,,https://www.blueletterbible.org/esv/MRK/4/30,"He said, “How will we liken God’s Kingdom? Or with what parable will we illustrate it?"
MRK,4,38,,,https://www.blueletterbible.org/esv/MRK/4/38,"He himself was in the stern, asleep on the cushion; and they woke him up and asked him, “Teacher, don’t you care that we are dying?”"
MRK,4,40,,,https://www.blueletterbible.org/esv/MRK/4/40,"He said to them, “Why are you so afraid? How is it that you have no faith?”"
MRK,4,41,,,https://www.blueletterbible.org/esv/MRK/4/41,"They were greatly afraid and said to one another, “Who then is this, that even the wind and the sea obey him?”"
MRK,5,7,,,https://www.blueletterbible.org/esv/MRK/5/7,"and crying out with a loud voice, he said, “What have I to do with you, Jesus, you Son of the Most High God? I adjure you by God, don’t torment me.”"
MRK,5,9,,,https://www.blueletterbible.org/esv/MRK/5/9,"He asked him, “What is your name?” He said to him, “My name is Legion, for we are many.”"
MRK,5,30,,,https://www.blueletterbible.org/esv/MRK/5/30,"Immediately Jesus, perceiving in himself that the power had gone out from him, turned around in the crowd and asked, “Who touched my clothes?”"
MRK,5,31,,,https://www.blueletterbible.org/esv/MRK/5/31,"His disciples said to him, “You see the multitude pressing against you, and you say, ‘Who touched me?’ ”"
MRK,5,35,,,https://www.blueletterbible.org/esv/MRK/5/35,"While he was still speaking, people came from the synagogue ruler’s house, saying, “Your daughter is dead. Why bother the Teacher any more?”"
MRK,5,39,,,https://www.blueletterbible.org/esv/MRK/5/39,"When he had entered in, he said to them, “Why do you make an uproar and weep? The child is not dead, but is asleep.”"
MRK,6,2,,,https://www.blueletterbible.org/esv/MRK/6/2,"When the Sabbath had come, he began to teach in the synagogue, and many hearing him were astonished, saying, “Where did this man get these things?” and, “What is the wisdom that is given to this man, that such mighty works come about by his hands?"
MRK,6,3,,,https://www.blueletterbible.org/esv/MRK/6/3,"Isn’t this the carpenter, the son of Mary and brother of James, Joses, Judah, and Simon? Aren’t his sisters here with us?” So they were offended at him."
MRK,6,24,,,https://www.blueletterbible.org/esv/MRK/6/24,"She went out and said to her mother, “What shall I ask?” She said, “The head of John the Baptizer.”"
MRK,6,37,,,https://www.blueletterbible.org/esv/MRK/6/37,"But he answered them, “You give them something to eat.” They asked him, “Shall we go and buy two hundred denarii worth of bread and give them something to eat?”"
